timestamp,source_ip,type,bytes,packet_number
2025-07-10T11:46:54.295Z,141.23.28.212,·······AP···,1275,1
2025-07-10T11:46:54.296Z,141.23.28.210,·······A····,66,2
2025-07-10T11:46:54.296Z,141.23.28.210,·······AP···,118,3
2025-07-10T11:46:54.297Z,141.23.28.212,·······A····,66,4
2025-07-10T11:46:54.297Z,141.23.28.212,·······AP···,105,5
2025-07-10T11:46:54.297Z,141.23.28.210,·······A····,66,6
2025-07-10T11:46:54.299Z,141.23.28.210,·······AP···,124,7
2025-07-10T11:46:54.301Z,141.23.28.212,·······AP···,118,8
2025-07-10T11:46:54.301Z,141.23.28.210,·······A····,66,9
2025-07-10T11:46:54.301Z,141.23.28.210,·······AP···,105,10
2025-07-10T11:46:54.342Z,141.23.28.212,·······A····,66,11
2025-07-10T11:46:58.393Z,141.23.28.212,·······A····,1514,12
2025-07-10T11:46:58.393Z,141.23.28.212,·······AP···,208,13
2025-07-10T11:46:58.393Z,141.23.28.210,·······A····,66,14
2025-07-10T11:46:58.393Z,141.23.28.210,·······A····,66,15
2025-07-10T11:46:58.393Z,141.23.28.210,·······AP···,118,16
2025-07-10T11:46:58.394Z,141.23.28.212,·······A····,66,17
2025-07-10T11:46:58.394Z,141.23.28.212,·······AP···,105,18
2025-07-10T11:46:58.394Z,141.23.28.210,·······A····,66,19
2025-07-10T11:46:58.395Z,141.23.28.210,·······AP···,124,20
2025-07-10T11:46:58.395Z,141.23.28.212,·······AP···,118,21
2025-07-10T11:46:58.396Z,141.23.28.210,·······A····,66,22
2025-07-10T11:46:58.396Z,141.23.28.210,·······AP···,105,23
2025-07-10T11:46:58.438Z,141.23.28.212,·······A····,66,24
2025-07-10T11:47:06.279Z,141.23.28.212,·······A····,1514,25
2025-07-10T11:47:06.279Z,141.23.28.212,·······AP···,912,26
2025-07-10T11:47:06.279Z,141.23.28.210,·······A····,66,27
2025-07-10T11:47:06.280Z,141.23.28.210,·······AP···,118,28
2025-07-10T11:47:06.280Z,141.23.28.212,·······A····,66,29
2025-07-10T11:47:06.280Z,141.23.28.212,·······AP···,105,30
2025-07-10T11:47:06.280Z,141.23.28.210,·······A····,66,31
2025-07-10T11:47:06.281Z,141.23.28.210,·······AP···,124,32
2025-07-10T11:47:06.282Z,141.23.28.212,·······AP···,118,33
2025-07-10T11:47:06.282Z,141.23.28.210,·······A····,66,34
2025-07-10T11:47:06.282Z,141.23.28.210,·······AP···,105,35
2025-07-10T11:47:06.326Z,141.23.28.212,·······A····,66,36
2025-07-10T11:47:06.343Z,141.23.28.210,·······A····,54,37
2025-07-10T11:47:06.344Z,141.23.28.212,·······A····,66,38
2025-07-10T11:47:06.446Z,141.23.28.212,·······A····,66,39
2025-07-10T11:47:06.446Z,141.23.28.210,·······A····,66,40
2025-07-10T11:47:10.981Z,141.23.28.212,·······A····,1514,41
2025-07-10T11:47:10.981Z,141.23.28.212,·······AP···,1295,42
2025-07-10T11:47:10.981Z,141.23.28.210,·······A····,66,43
2025-07-10T11:47:10.984Z,141.23.28.210,·······AP···,118,44
2025-07-10T11:47:10.985Z,141.23.28.212,·······A····,66,45
