timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:11:26.244Z,141.23.28.210,·······A····,54,1
2025-07-10T13:11:26.245Z,141.23.28.212,·······A····,66,2
2025-07-10T13:11:26.261Z,141.23.28.212,·······A····,66,3
2025-07-10T13:11:26.262Z,141.23.28.210,·······A····,66,4
2025-07-10T13:11:28.576Z,141.23.28.212,·······AP···,929,5
2025-07-10T13:11:28.576Z,141.23.28.210,·······A····,66,6
2025-07-10T13:11:28.576Z,141.23.28.210,·······AP···,118,7
2025-07-10T13:11:28.577Z,141.23.28.212,·······A····,66,8
2025-07-10T13:11:28.577Z,141.23.28.212,·······AP···,105,9
2025-07-10T13:11:28.577Z,141.23.28.210,·······A····,66,10
2025-07-10T13:11:28.577Z,141.23.28.210,·······AP···,124,11
2025-07-10T13:11:28.578Z,141.23.28.212,·······AP···,118,12
2025-07-10T13:11:28.578Z,141.23.28.210,·······A····,66,13
2025-07-10T13:11:28.578Z,141.23.28.210,·······AP···,105,14
2025-07-10T13:11:28.622Z,141.23.28.212,·······A····,66,15
2025-07-10T13:11:34.534Z,141.23.28.212,·······A····,1514,16
2025-07-10T13:11:34.534Z,141.23.28.212,·······AP···,176,17
2025-07-10T13:11:34.534Z,141.23.28.210,·······A····,66,18
2025-07-10T13:11:34.534Z,141.23.28.210,·······AP···,118,19
2025-07-10T13:11:34.534Z,141.23.28.212,·······A····,66,20
2025-07-10T13:11:34.535Z,141.23.28.212,·······AP···,105,21
2025-07-10T13:11:34.535Z,141.23.28.210,·······A····,66,22
2025-07-10T13:11:34.536Z,141.23.28.210,·······AP···,124,23
2025-07-10T13:11:34.536Z,141.23.28.212,·······AP···,118,24
2025-07-10T13:11:34.536Z,141.23.28.210,·······A····,66,25
2025-07-10T13:11:34.536Z,141.23.28.210,·······AP···,105,26
2025-07-10T13:11:34.578Z,141.23.28.212,·······A····,66,27
2025-07-10T13:11:41.346Z,141.23.28.210,·······A····,54,28
2025-07-10T13:11:41.347Z,141.23.28.212,·······A····,66,29
2025-07-10T13:11:41.366Z,141.23.28.212,·······A····,66,30
2025-07-10T13:11:41.366Z,141.23.28.210,·······A····,66,31
2025-07-10T13:11:42.170Z,141.23.28.212,·······A····,1514,32
2025-07-10T13:11:42.170Z,141.23.28.212,·······AP···,946,33
2025-07-10T13:11:42.170Z,141.23.28.210,·······A····,66,34
2025-07-10T13:11:42.171Z,141.23.28.210,·······AP···,118,35
2025-07-10T13:11:42.171Z,141.23.28.212,·······A····,66,36
2025-07-10T13:11:42.171Z,141.23.28.212,·······AP···,105,37
2025-07-10T13:11:42.171Z,141.23.28.210,·······A····,66,38
2025-07-10T13:11:42.174Z,141.23.28.210,·······AP···,124,39
2025-07-10T13:11:42.174Z,141.23.28.212,·······AP···,118,40
2025-07-10T13:11:42.174Z,141.23.28.210,·······A····,66,41
2025-07-10T13:11:42.174Z,141.23.28.210,·······AP···,105,42
2025-07-10T13:11:42.217Z,141.23.28.212,·······A····,66,43
2025-07-10T13:11:50.572Z,141.23.28.212,·······A····,1514,44
2025-07-10T13:11:50.572Z,141.23.28.212,·······A····,1514,45
2025-07-10T13:11:50.572Z,141.23.28.212,·······AP···,267,46
2025-07-10T13:11:50.572Z,141.23.28.210,·······A····,66,47
2025-07-10T13:11:50.572Z,141.23.28.210,·······AP···,118,48
2025-07-10T13:11:50.572Z,141.23.28.212,·······A····,66,49
2025-07-10T13:11:50.573Z,141.23.28.212,·······AP···,105,50
2025-07-10T13:11:50.573Z,141.23.28.210,·······A····,66,51
2025-07-10T13:11:50.574Z,141.23.28.210,·······AP···,124,52
2025-07-10T13:11:50.574Z,141.23.28.212,·······AP···,118,53
2025-07-10T13:11:50.575Z,141.23.28.210,·······A····,66,54
2025-07-10T13:11:50.575Z,141.23.28.210,·······AP···,105,55
2025-07-10T13:11:50.617Z,141.23.28.212,·······A····,66,56
2025-07-10T13:11:56.165Z,141.23.28.212,·······A····,1514,57
2025-07-10T13:11:56.165Z,141.23.28.212,·······A····,1514,58
2025-07-10T13:11:56.165Z,141.23.28.212,·······AP···,721,59
2025-07-10T13:11:56.165Z,141.23.28.210,·······A····,66,60
2025-07-10T13:11:56.165Z,141.23.28.210,·······AP···,118,61
2025-07-10T13:11:56.165Z,141.23.28.212,·······A····,66,62
2025-07-10T13:11:56.166Z,141.23.28.212,·······AP···,105,63
2025-07-10T13:11:56.166Z,141.23.28.210,·······A····,66,64
2025-07-10T13:11:56.167Z,141.23.28.210,·······AP···,124,65
2025-07-10T13:11:56.168Z,141.23.28.212,·······AP···,118,66
2025-07-10T13:11:56.168Z,141.23.28.210,·······A····,66,67
2025-07-10T13:11:56.168Z,141.23.28.210,·······AP···,105,68
2025-07-10T13:11:56.209Z,141.23.28.212,·······A····,66,69
2025-07-10T13:11:56.448Z,141.23.28.210,·······A····,54,70
2025-07-10T13:11:56.449Z,141.23.28.212,·······A····,66,71
2025-07-10T13:11:56.470Z,141.23.28.212,·······A····,66,72
2025-07-10T13:11:56.470Z,141.23.28.210,·······A····,66,73
2025-07-10T13:12:06.073Z,141.23.28.212,·······A····,1514,74
2025-07-10T13:12:06.073Z,141.23.28.212,·······A····,1514,75
2025-07-10T13:12:06.073Z,141.23.28.212,·······AP···,1415,76
2025-07-10T13:12:06.074Z,141.23.28.210,·······A····,66,77
2025-07-10T13:12:06.074Z,141.23.28.210,·······AP···,118,78
2025-07-10T13:12:06.074Z,141.23.28.212,·······A····,66,79
2025-07-10T13:12:06.074Z,141.23.28.212,·······AP···,105,80
2025-07-10T13:12:06.074Z,141.23.28.210,·······A····,66,81
2025-07-10T13:12:06.076Z,141.23.28.210,·······AP···,124,82
2025-07-10T13:12:06.076Z,141.23.28.212,·······AP···,118,83
2025-07-10T13:12:06.076Z,141.23.28.210,·······A····,66,84
2025-07-10T13:12:06.076Z,141.23.28.210,·······AP···,105,85
2025-07-10T13:12:06.117Z,141.23.28.212,·······A····,66,86
2025-07-10T13:12:11.548Z,141.23.28.210,·······A····,54,87
2025-07-10T13:12:11.548Z,141.23.28.212,·······A····,66,88
2025-07-10T13:12:11.574Z,141.23.28.212,·······A····,66,89
2025-07-10T13:12:11.574Z,141.23.28.210,·······A····,66,90
2025-07-10T13:12:15.496Z,141.23.28.212,·······A····,1514,91
2025-07-10T13:12:15.496Z,141.23.28.212,·······A····,1514,92
2025-07-10T13:12:15.496Z,141.23.28.212,·······A····,1514,93
2025-07-10T13:12:15.496Z,141.23.28.212,·······AP···,595,94
2025-07-10T13:12:15.496Z,141.23.28.210,·······A····,66,95
2025-07-10T13:12:15.496Z,141.23.28.210,·······A····,66,96
2025-07-10T13:12:15.496Z,141.23.28.210,·······AP···,118,97
2025-07-10T13:12:15.497Z,141.23.28.212,·······A····,66,98
2025-07-10T13:12:15.497Z,141.23.28.212,·······AP···,105,99
2025-07-10T13:12:15.497Z,141.23.28.210,·······A····,66,100
2025-07-10T13:12:15.499Z,141.23.28.210,·······AP···,124,101
2025-07-10T13:12:15.499Z,141.23.28.212,·······AP···,118,102
2025-07-10T13:12:15.499Z,141.23.28.210,·······A····,66,103
2025-07-10T13:12:15.499Z,141.23.28.210,·······AP···,105,104
2025-07-10T13:12:15.542Z,141.23.28.212,·······A····,66,105
2025-07-10T13:12:26.659Z,141.23.28.210,·······A····,54,106
2025-07-10T13:12:26.660Z,141.23.28.212,·······A····,66,107
2025-07-10T13:12:26.678Z,141.23.28.212,·······A····,66,108
2025-07-10T13:12:26.678Z,141.23.28.210,·······A····,66,109
2025-07-10T13:12:27.010Z,141.23.28.212,·······A····,1514,110
2025-07-10T13:12:27.010Z,141.23.28.212,·······A····,1514,111
2025-07-10T13:12:27.010Z,141.23.28.212,·······A····,1514,112
2025-07-10T13:12:27.010Z,141.23.28.212,·······AP···,1406,113
2025-07-10T13:12:27.010Z,141.23.28.210,·······A····,66,114
2025-07-10T13:12:27.010Z,141.23.28.210,·······AP···,118,115
2025-07-10T13:12:27.011Z,141.23.28.212,·······A····,66,116
2025-07-10T13:12:27.011Z,141.23.28.212,·······AP···,105,117
2025-07-10T13:12:27.011Z,141.23.28.210,·······A····,66,118
2025-07-10T13:12:27.013Z,141.23.28.210,·······AP···,113,119
2025-07-10T13:12:27.013Z,141.23.28.210,·······AP···,99,120
2025-07-10T13:12:27.013Z,141.23.28.212,·······A····,66,121
2025-07-10T13:12:27.013Z,141.23.28.212,·······AP···,118,122
2025-07-10T13:12:27.013Z,141.23.28.210,·······A····,66,123
2025-07-10T13:12:27.013Z,141.23.28.210,·······AP···,105,124
2025-07-10T13:12:27.058Z,141.23.28.212,·······A····,66,125
2025-07-10T13:12:39.457Z,141.23.28.212,·······A····,1514,126
2025-07-10T13:12:39.457Z,141.23.28.212,·······A····,1514,127
2025-07-10T13:12:39.457Z,141.23.28.212,·······A····,1514,128
2025-07-10T13:12:39.457Z,141.23.28.212,·······A····,1514,129
2025-07-10T13:12:39.457Z,141.23.28.212,·······AP···,735,130
2025-07-10T13:12:39.457Z,141.23.28.210,·······A····,66,131
2025-07-10T13:12:39.457Z,141.23.28.210,·······A····,66,132
2025-07-10T13:12:39.457Z,141.23.28.210,·······AP···,118,133
2025-07-10T13:12:39.457Z,141.23.28.212,·······A····,66,134
2025-07-10T13:12:39.458Z,141.23.28.212,·······AP···,105,135
2025-07-10T13:12:39.458Z,141.23.28.210,·······A····,66,136
2025-07-10T13:12:39.460Z,141.23.28.210,·······AP···,124,137
2025-07-10T13:12:39.461Z,141.23.28.212,·······AP···,118,138
2025-07-10T13:12:39.461Z,141.23.28.210,·······A····,66,139
2025-07-10T13:12:39.461Z,141.23.28.210,·······AP···,105,140
2025-07-10T13:12:39.506Z,141.23.28.212,·······A····,66,141
2025-07-10T13:12:41.678Z,141.23.28.210,·······A····,54,142
2025-07-10T13:12:41.679Z,141.23.28.212,·······A····,66,143
2025-07-10T13:12:41.782Z,141.23.28.212,·······A····,66,144
2025-07-10T13:12:41.782Z,141.23.28.210,·······A····,66,145
2025-07-10T13:12:46.368Z,141.23.28.212,·······AP···,929,146
2025-07-10T13:12:46.368Z,141.23.28.210,·······A····,66,147
2025-07-10T13:12:46.368Z,141.23.28.210,·······AP···,118,148
2025-07-10T13:12:46.369Z,141.23.28.212,·······A····,66,149
2025-07-10T13:12:46.369Z,141.23.28.212,·······AP···,105,150
2025-07-10T13:12:46.369Z,141.23.28.210,·······AP···,124,151
2025-07-10T13:12:46.369Z,141.23.28.212,·······AP···,118,152
2025-07-10T13:12:46.369Z,141.23.28.210,·······A····,66,153
2025-07-10T13:12:46.369Z,141.23.28.210,·······AP···,105,154
2025-07-10T13:12:46.414Z,141.23.28.212,·······A····,66,155
2025-07-10T13:12:52.326Z,141.23.28.212,·······A····,1514,156
2025-07-10T13:12:52.326Z,141.23.28.212,·······AP···,176,157
2025-07-10T13:12:52.326Z,141.23.28.210,·······A····,66,158
2025-07-10T13:12:52.327Z,141.23.28.210,·······AP···,118,159
2025-07-10T13:12:52.327Z,141.23.28.212,·······A····,66,160
2025-07-10T13:12:52.327Z,141.23.28.212,·······AP···,105,161
2025-07-10T13:12:52.327Z,141.23.28.210,·······A····,66,162
2025-07-10T13:12:52.328Z,141.23.28.210,·······AP···,124,163
2025-07-10T13:12:52.328Z,141.23.28.212,·······AP···,118,164
2025-07-10T13:12:52.329Z,141.23.28.210,·······A····,66,165
2025-07-10T13:12:52.329Z,141.23.28.210,·······AP···,105,166
2025-07-10T13:12:52.370Z,141.23.28.212,·······A····,66,167
2025-07-10T13:12:56.886Z,141.23.28.212,·······A····,66,168
2025-07-10T13:12:56.886Z,141.23.28.210,·······A····,66,169
2025-07-10T13:13:00.121Z,141.23.28.212,·······A····,1514,170
2025-07-10T13:13:00.121Z,141.23.28.212,·······AP···,946,171
2025-07-10T13:13:00.121Z,141.23.28.210,·······A····,66,172
2025-07-10T13:13:00.121Z,141.23.28.210,·······AP···,118,173
2025-07-10T13:13:00.122Z,141.23.28.212,·······A····,66,174
2025-07-10T13:13:00.122Z,141.23.28.212,·······AP···,105,175
2025-07-10T13:13:00.122Z,141.23.28.210,·······A····,66,176
2025-07-10T13:13:00.123Z,141.23.28.210,·······AP···,124,177
2025-07-10T13:13:00.124Z,141.23.28.212,·······AP···,118,178
2025-07-10T13:13:00.124Z,141.23.28.210,·······A····,66,179
2025-07-10T13:13:00.124Z,141.23.28.210,·······AP···,105,180
