timestamp,source_ip,type,bytes,packet_number
2025-07-10T11:51:39.519Z,141.23.28.212,·······AP···,929,1
2025-07-10T11:51:39.519Z,141.23.28.210,·······A····,66,2
2025-07-10T11:51:39.520Z,141.23.28.210,·······AP···,118,3
2025-07-10T11:51:39.520Z,141.23.28.212,·······A····,66,4
2025-07-10T11:51:39.520Z,141.23.28.212,·······AP···,105,5
2025-07-10T11:51:39.520Z,141.23.28.210,·······A····,66,6
2025-07-10T11:51:39.521Z,141.23.28.210,·······AP···,124,7
2025-07-10T11:51:39.521Z,141.23.28.212,·······AP···,118,8
2025-07-10T11:51:39.521Z,141.23.28.210,·······A····,66,9
2025-07-10T11:51:39.522Z,141.23.28.210,·······AP···,105,10
2025-07-10T11:51:39.564Z,141.23.28.212,·······A····,66,11
2025-07-10T11:51:45.467Z,141.23.28.212,·······A····,1514,12
2025-07-10T11:51:45.467Z,141.23.28.212,·······AP···,176,13
2025-07-10T11:51:45.467Z,141.23.28.210,·······A····,66,14
2025-07-10T11:51:45.468Z,141.23.28.210,·······AP···,118,15
2025-07-10T11:51:45.468Z,141.23.28.212,·······A····,66,16
2025-07-10T11:51:45.468Z,141.23.28.212,·······AP···,105,17
2025-07-10T11:51:45.468Z,141.23.28.210,·······A····,66,18
2025-07-10T11:51:45.471Z,141.23.28.210,·······AP···,124,19
2025-07-10T11:51:45.471Z,141.23.28.212,·······AP···,118,20
2025-07-10T11:51:45.472Z,141.23.28.210,·······A····,66,21
2025-07-10T11:51:45.472Z,141.23.28.210,·······AP···,105,22
2025-07-10T11:51:45.515Z,141.23.28.212,·······A····,66,23
2025-07-10T11:51:53.113Z,141.23.28.212,·······A····,1514,24
2025-07-10T11:51:53.113Z,141.23.28.212,·······AP···,946,25
2025-07-10T11:51:53.113Z,141.23.28.210,·······A····,66,26
2025-07-10T11:51:53.114Z,141.23.28.210,·······AP···,118,27
2025-07-10T11:51:53.114Z,141.23.28.212,·······A····,66,28
2025-07-10T11:51:53.114Z,141.23.28.212,·······AP···,105,29
2025-07-10T11:51:53.114Z,141.23.28.210,·······A····,66,30
2025-07-10T11:51:53.116Z,141.23.28.210,·······AP···,124,31
2025-07-10T11:51:53.117Z,141.23.28.212,·······AP···,118,32
2025-07-10T11:51:53.117Z,141.23.28.210,·······A····,66,33
