timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:07:54.805Z,141.23.28.212,·······A····,66,93
2025-07-10T13:07:54.806Z,141.23.28.210,·······A····,66,94
2025-07-10T13:08:02.469Z,141.23.28.212,·······A····,1514,95
2025-07-10T13:08:02.469Z,141.23.28.212,·······A····,1514,96
2025-07-10T13:08:02.469Z,141.23.28.212,·······A····,1514,97
2025-07-10T13:08:02.469Z,141.23.28.212,·······AP···,595,98
2025-07-10T13:08:02.469Z,141.23.28.210,·······A····,66,99
2025-07-10T13:08:02.469Z,141.23.28.210,·······AP···,118,100
2025-07-10T13:08:02.470Z,141.23.28.212,·······A····,66,101
2025-07-10T13:08:02.470Z,141.23.28.212,·······AP···,105,102
2025-07-10T13:08:02.470Z,141.23.28.210,·······A····,66,103
2025-07-10T13:08:02.471Z,141.23.28.210,·······AP···,124,104
2025-07-10T13:08:02.472Z,141.23.28.212,·······AP···,118,105
2025-07-10T13:08:02.472Z,141.23.28.210,·······A····,66,106
2025-07-10T13:08:02.472Z,141.23.28.210,·······AP···,105,107
2025-07-10T13:08:02.513Z,141.23.28.212,·······A····,66,108
2025-07-10T13:08:09.806Z,141.23.28.210,·······A····,54,109
2025-07-10T13:08:09.806Z,141.23.28.212,·······A····,66,110
2025-07-10T13:08:09.909Z,141.23.28.212,·······A····,66,111
2025-07-10T13:08:09.910Z,141.23.28.210,·······A····,66,112
2025-07-10T13:08:14.119Z,141.23.28.212,·······A····,1514,113
2025-07-10T13:08:14.119Z,141.23.28.212,·······A····,1514,114
2025-07-10T13:08:14.119Z,141.23.28.212,·······A····,1514,115
2025-07-10T13:08:14.119Z,141.23.28.212,·······AP···,1406,116
2025-07-10T13:08:14.119Z,141.23.28.210,·······A····,66,117
2025-07-10T13:08:14.119Z,141.23.28.210,·······AP···,118,118
2025-07-10T13:08:14.119Z,141.23.28.212,·······A····,66,119
2025-07-10T13:08:14.120Z,141.23.28.212,·······AP···,105,120
2025-07-10T13:08:14.120Z,141.23.28.210,·······A····,66,121
2025-07-10T13:08:14.121Z,141.23.28.210,·······AP···,124,122
2025-07-10T13:08:14.121Z,141.23.28.212,·······AP···,118,123
2025-07-10T13:08:14.121Z,141.23.28.210,·······A····,66,124
2025-07-10T13:08:14.122Z,141.23.28.210,·······AP···,105,125
2025-07-10T13:08:14.165Z,141.23.28.212,·······A····,66,126
2025-07-10T13:08:24.910Z,141.23.28.210,·······A····,54,127
2025-07-10T13:08:24.911Z,141.23.28.212,·······A····,66,128
2025-07-10T13:08:25.013Z,141.23.28.212,·······A····,66,129
2025-07-10T13:08:25.014Z,141.23.28.210,·······A····,66,130
2025-07-10T13:08:26.862Z,141.23.28.212,·······A····,1514,131
2025-07-10T13:08:26.862Z,141.23.28.212,·······A····,1514,132
2025-07-10T13:08:26.862Z,141.23.28.212,·······A····,1514,133
2025-07-10T13:08:26.862Z,141.23.28.212,·······A····,1514,134
2025-07-10T13:08:26.862Z,141.23.28.212,·······AP···,717,135
2025-07-10T13:08:26.862Z,141.23.28.210,·······A····,66,136
2025-07-10T13:08:26.862Z,141.23.28.210,·······A····,66,137
2025-07-10T13:08:26.862Z,141.23.28.210,·······AP···,118,138
2025-07-10T13:08:26.862Z,141.23.28.212,·······A····,66,139
