timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:15:43.030Z,141.23.28.212,·······A····,66,1
2025-07-10T13:15:43.031Z,141.23.28.210,·······A····,66,2
2025-07-10T13:15:48.048Z,141.23.28.210,·······A····,54,3
2025-07-10T13:15:48.049Z,141.23.28.212,·······A····,66,4
2025-07-10T13:15:48.150Z,141.23.28.212,·······A····,66,5
2025-07-10T13:15:48.151Z,141.23.28.210,·······A····,66,6
2025-07-10T13:15:48.363Z,141.23.28.212,·······AP···,929,7
2025-07-10T13:15:48.363Z,141.23.28.210,·······A····,66,8
2025-07-10T13:15:48.364Z,141.23.28.210,·······AP···,118,9
2025-07-10T13:15:48.364Z,141.23.28.212,·······A····,66,10
2025-07-10T13:15:48.364Z,141.23.28.212,·······AP···,105,11
2025-07-10T13:15:48.364Z,141.23.28.210,·······A····,66,12
2025-07-10T13:15:48.365Z,141.23.28.210,·······AP···,124,13
2025-07-10T13:15:48.365Z,141.23.28.212,·······AP···,118,14
2025-07-10T13:15:48.365Z,141.23.28.210,·······A····,66,15
2025-07-10T13:15:48.366Z,141.23.28.210,·······AP···,105,16
2025-07-10T13:15:48.406Z,141.23.28.212,·······A····,66,17
2025-07-10T13:15:54.508Z,141.23.28.212,·······A····,1514,18
2025-07-10T13:15:54.508Z,141.23.28.212,·······AP···,176,19
2025-07-10T13:15:54.508Z,141.23.28.210,·······A····,66,20
2025-07-10T13:15:54.508Z,141.23.28.210,·······AP···,118,21
2025-07-10T13:15:54.509Z,141.23.28.212,·······A····,66,22
2025-07-10T13:15:54.509Z,141.23.28.212,·······AP···,105,23
2025-07-10T13:15:54.509Z,141.23.28.210,·······A····,66,24
2025-07-10T13:15:54.510Z,141.23.28.210,·······AP···,124,25
2025-07-10T13:15:54.510Z,141.23.28.212,·······AP···,118,26
2025-07-10T13:15:54.510Z,141.23.28.210,·······A····,66,27
2025-07-10T13:15:54.510Z,141.23.28.210,·······AP···,105,28
2025-07-10T13:15:54.555Z,141.23.28.212,·······A····,66,29
2025-07-10T13:15:58.032Z,141.23.28.210,·······A····,54,30
2025-07-10T13:15:58.032Z,141.23.28.212,·······A····,66,31
2025-07-10T13:15:58.134Z,141.23.28.212,·······A····,66,32
2025-07-10T13:15:58.135Z,141.23.28.210,·······A····,66,33
2025-07-10T13:16:02.409Z,141.23.28.212,·······A····,1514,34
2025-07-10T13:16:02.409Z,141.23.28.212,·······AP···,946,35
2025-07-10T13:16:02.410Z,141.23.28.210,·······A····,66,36
2025-07-10T13:16:02.410Z,141.23.28.210,·······AP···,118,37
2025-07-10T13:16:02.410Z,141.23.28.212,·······A····,66,38
2025-07-10T13:16:02.410Z,141.23.28.212,·······AP···,105,39
2025-07-10T13:16:02.410Z,141.23.28.210,·······A····,66,40
2025-07-10T13:16:02.411Z,141.23.28.210,·······AP···,124,41
2025-07-10T13:16:02.412Z,141.23.28.212,·······AP···,118,42
2025-07-10T13:16:02.412Z,141.23.28.210,·······A····,66,43
2025-07-10T13:16:02.412Z,141.23.28.210,·······AP···,105,44
2025-07-10T13:16:02.454Z,141.23.28.212,·······A····,66,45
2025-07-10T13:16:10.843Z,141.23.28.212,·······A····,1514,46
2025-07-10T13:16:10.843Z,141.23.28.212,·······A····,1514,47
2025-07-10T13:16:10.843Z,141.23.28.212,·······AP···,267,48
2025-07-10T13:16:10.843Z,141.23.28.210,·······A····,66,49
2025-07-10T13:16:10.843Z,141.23.28.210,·······A····,66,50
2025-07-10T13:16:10.844Z,141.23.28.210,·······AP···,118,51
2025-07-10T13:16:10.844Z,141.23.28.212,·······A····,66,52
2025-07-10T13:16:10.844Z,141.23.28.212,·······AP···,105,53
2025-07-10T13:16:10.844Z,141.23.28.210,·······A····,66,54
2025-07-10T13:16:10.845Z,141.23.28.210,·······AP···,124,55
2025-07-10T13:16:10.846Z,141.23.28.212,·······AP···,118,56
2025-07-10T13:16:10.846Z,141.23.28.210,·······A····,66,57
2025-07-10T13:16:10.846Z,141.23.28.210,·······AP···,105,58
2025-07-10T13:16:10.886Z,141.23.28.212,·······A····,66,59
2025-07-10T13:16:13.136Z,141.23.28.210,·······A····,54,60
2025-07-10T13:16:13.137Z,141.23.28.212,·······A····,66,61
2025-07-10T13:16:13.238Z,141.23.28.212,·······A····,66,62
2025-07-10T13:16:13.239Z,141.23.28.210,·······A····,66,63
2025-07-10T13:16:16.531Z,141.23.28.212,·······A····,1514,64
2025-07-10T13:16:16.531Z,141.23.28.212,·······A····,1514,65
