timestamp,source_ip,type,bytes,packet_number
2025-07-10T13:23:26.273Z,141.23.28.210,·······A····,66,92
2025-07-10T13:23:26.274Z,141.23.28.210,·······AP···,105,93
2025-07-10T13:23:26.288Z,141.23.28.212,·······AP···,124,94
2025-07-10T13:23:26.288Z,141.23.28.210,·······A····,66,95
2025-07-10T13:23:26.289Z,141.23.28.210,·······AP···,118,96
2025-07-10T13:23:26.289Z,141.23.28.212,·······AP···,105,97
2025-07-10T13:23:26.289Z,141.23.28.210,·······A····,66,98
2025-07-10T13:23:28.417Z,141.23.28.210,·······A····,1514,99
2025-07-10T13:23:28.417Z,141.23.28.210,·······A····,1514,100
2025-07-10T13:23:28.417Z,141.23.28.210,·······A····,1514,101
2025-07-10T13:23:28.417Z,141.23.28.210,·······A····,1514,102
2025-07-10T13:23:28.417Z,141.23.28.210,·······AP···,689,103
2025-07-10T13:23:28.421Z,141.23.28.212,·······A····,66,104
2025-07-10T13:23:28.425Z,141.23.28.212,·······AP···,118,105
2025-07-10T13:23:28.425Z,141.23.28.210,·······A····,66,106
2025-07-10T13:23:28.425Z,141.23.28.210,·······AP···,105,107
2025-07-10T13:23:28.440Z,141.23.28.212,·······AP···,124,108
2025-07-10T13:23:28.440Z,141.23.28.210,·······A····,66,109
2025-07-10T13:23:28.440Z,141.23.28.210,·······AP···,118,110
2025-07-10T13:23:28.441Z,141.23.28.212,·······AP···,105,111
2025-07-10T13:23:28.441Z,141.23.28.210,·······A····,66,112
2025-07-10T13:23:30.157Z,141.23.28.210,·······AP···,928,113
2025-07-10T13:23:30.163Z,141.23.28.212,·······AP···,118,114
2025-07-10T13:23:30.163Z,141.23.28.210,·······A····,66,115
2025-07-10T13:23:30.163Z,141.23.28.210,·······AP···,105,116
2025-07-10T13:23:30.172Z,141.23.28.212,·······AP···,124,117
2025-07-10T13:23:30.172Z,141.23.28.210,·······A····,66,118
2025-07-10T13:23:30.172Z,141.23.28.210,·······AP···,118,119
2025-07-10T13:23:30.173Z,141.23.28.212,·······AP···,105,120
2025-07-10T13:23:30.173Z,141.23.28.210,·······A····,66,121
2025-07-10T13:23:31.201Z,141.23.28.210,·······A····,1514,122
2025-07-10T13:23:31.201Z,141.23.28.210,·······AP···,134,123
2025-07-10T13:23:31.204Z,141.23.28.212,·······A····,66,124
2025-07-10T13:23:31.208Z,141.23.28.212,·······AP···,118,125
2025-07-10T13:23:31.208Z,141.23.28.210,·······A····,66,126
2025-07-10T13:23:31.208Z,141.23.28.210,·······AP···,105,127
2025-07-10T13:23:31.220Z,141.23.28.212,·······AP···,124,128
2025-07-10T13:23:31.220Z,141.23.28.210,·······A····,66,129
2025-07-10T13:23:31.220Z,141.23.28.210,·······AP···,118,130
2025-07-10T13:23:31.221Z,141.23.28.212,·······AP···,105,131
2025-07-10T13:23:31.221Z,141.23.28.210,·······A····,66,132
2025-07-10T13:23:32.409Z,141.23.28.210,·······A····,1514,133
2025-07-10T13:23:32.409Z,141.23.28.210,·······AP···,808,134
2025-07-10T13:23:32.412Z,141.23.28.212,·······A····,66,135
2025-07-10T13:23:32.416Z,141.23.28.212,·······AP···,118,136
2025-07-10T13:23:32.416Z,141.23.28.210,·······A····,66,137
2025-07-10T13:23:32.416Z,141.23.28.210,·······AP···,105,138
2025-07-10T13:23:32.428Z,141.23.28.212,·······AP···,124,139
2025-07-10T13:23:32.428Z,141.23.28.210,·······A····,66,140
2025-07-10T13:23:32.428Z,141.23.28.210,·······AP···,118,141
2025-07-10T13:23:32.429Z,141.23.28.212,·······AP···,105,142
2025-07-10T13:23:32.429Z,141.23.28.210,·······A····,66,143
2025-07-10T13:23:33.877Z,141.23.28.210,·······A····,1514,144
2025-07-10T13:23:33.877Z,141.23.28.210,·······A····,1514,145
2025-07-10T13:23:33.877Z,141.23.28.210,·······AP···,102,146
2025-07-10T13:23:33.880Z,141.23.28.212,·······A····,66,147
2025-07-10T13:23:33.884Z,141.23.28.212,·······AP···,118,148
2025-07-10T13:23:33.884Z,141.23.28.210,·······A····,66,149
2025-07-10T13:23:33.884Z,141.23.28.210,·······AP···,105,150
2025-07-10T13:23:33.895Z,141.23.28.212,·······AP···,124,151
2025-07-10T13:23:33.895Z,141.23.28.210,·······A····,66,152
2025-07-10T13:23:33.895Z,141.23.28.210,·······AP···,118,153
2025-07-10T13:23:33.896Z,141.23.28.212,·······AP···,105,154
2025-07-10T13:23:33.896Z,141.23.28.210,·······A····,66,155
2025-07-10T13:23:34.876Z,141.23.28.210,·······A····,1514,156
2025-07-10T13:23:34.876Z,141.23.28.210,·······A····,1514,157
2025-07-10T13:23:34.876Z,141.23.28.210,·······AP···,519,158
2025-07-10T13:23:34.878Z,141.23.28.212,·······A····,66,159
2025-07-10T13:23:34.882Z,141.23.28.212,·······AP···,118,160
2025-07-10T13:23:34.882Z,141.23.28.210,·······A····,66,161
2025-07-10T13:23:34.882Z,141.23.28.210,·······AP···,105,162
2025-07-10T13:23:34.896Z,141.23.28.212,·······AP···,124,163
2025-07-10T13:23:34.896Z,141.23.28.210,·······A····,66,164
2025-07-10T13:23:34.897Z,141.23.28.210,·······AP···,118,165
2025-07-10T13:23:34.897Z,141.23.28.212,·······AP···,105,166
2025-07-10T13:23:34.897Z,141.23.28.210,·······A····,66,167
2025-07-10T13:23:36.447Z,141.23.28.210,·······A····,1514,168
2025-07-10T13:23:36.447Z,141.23.28.210,·······A····,1514,169
2025-07-10T13:23:36.447Z,141.23.28.210,·······AP···,1173,170
2025-07-10T13:23:36.450Z,141.23.28.212,·······A····,66,171
2025-07-10T13:23:36.453Z,141.23.28.212,·······AP···,118,172
2025-07-10T13:23:36.453Z,141.23.28.210,·······A····,66,173
2025-07-10T13:23:36.453Z,141.23.28.210,·······AP···,105,174
2025-07-10T13:23:36.467Z,141.23.28.212,·······AP···,124,175
2025-07-10T13:23:36.467Z,141.23.28.210,·······A····,66,176
2025-07-10T13:23:36.468Z,141.23.28.210,·······AP···,118,177
2025-07-10T13:23:36.468Z,141.23.28.212,·······AP···,105,178
2025-07-10T13:23:36.468Z,141.23.28.210,·······A····,66,179
2025-07-10T13:23:38.290Z,141.23.28.210,·······A····,1514,180
2025-07-10T13:23:38.290Z,141.23.28.210,·······A····,1514,181
2025-07-10T13:23:38.290Z,141.23.28.210,·······A····,1514,182
2025-07-10T13:23:38.290Z,141.23.28.210,·······AP···,574,183
2025-07-10T13:23:38.294Z,141.23.28.212,·······A····,66,184
2025-07-10T13:23:38.297Z,141.23.28.212,·······AP···,118,185
2025-07-10T13:23:38.297Z,141.23.28.210,·······A····,66,186
2025-07-10T13:23:38.298Z,141.23.28.210,·······AP···,105,187
